Log,EventTemplate,LoggingStatement,LogTemplate
"- 1123614572 2005.08.09 R00-M0-N6-C:J03-U11 2005-08-09-12.09.32.252222 R00-M0-N6-C:J03-U11 RAS KERNEL FATAL rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-
",rts tree/torus link training failed: wanted: <*> got: <*>,"Logging statement: logger.error(""rts tree/torus link training failed: wanted: {} {} {} {} {} {} {} {} got: {} {} {} {} {} {} {} {}"", ""B"", ""C"", ""X+"", ""X-"", ""Y+"", ""Y-"", ""Z+"", ""Z-"", ""B"", ""C"", ""X-"", ""Y-"", ""Z+"", ""Z-"")",rts tree/torus link training failed: wanted: <*> <*> <*> <*> <*> <*> <*> <*> got: <*> <*> <*> <*> <*> <*> <*> <*>
"- 1123652286 2005.08.09 R15-M0-NC-C:J04-U11 2005-08-09-22.38.06.850691 R15-M0-NC-C:J04-U11 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
",<*> tree receiver <*> in re-synch state event(s) (dcr <*>) detected,"Logging statement: logger.info(""{} tree receiver {} in re-synch state event(s) (dcr 0x019a) detected"", ""1"", ""2"")",<*> tree receiver <*> in re-synch state event(s) (dcr 0x019a) detected
"- 1123850737 2005.08.12 R61-M0-NB-C:J05-U01 2005-08-12-05.45.37.457186 R61-M0-NB-C:J05-U01 RAS KERNEL INFO CE sym 25, at 0x10e1b8a0, mask 0x10
","CE sym <*>, at <*>, mask <*>","Logging statement: logger.info(""CE sym {}, at 0x{}, mask 0x{}"", ""25"", ""10e1b8a0"", ""10"")","CE sym <*>, at 0x<*>, mask 0x<*>"
"- 1123914469 2005.08.12 R46-M0-N0-I:J18-U01 2005-08-12-23.27.49.807991 R46-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error
","ciod: Error loading <*>: invalid or missing program image, Exec format error","Logging statement: logger.error(""ciod: Error loading {} {} {} {} {}"", ""/bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts:"", ""invalid or missing program image,"", ""Exec format error"")",ciod: Error loading <*> <*> <*> <*> <*>
"- 1123914638 2005.08.12 R24-M0-N0-I:J18-U01 2005-08-12-23.30.38.435583 R24-M0-N0-I:J18-U01 RAS APP FATAL ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error
","ciod: Error loading <*>: invalid or missing program image, Exec format error","Logging statement: logger.error(""ciod: Error loading {}: {}"", ""/bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts"", ""invalid or missing program image, Exec format error"")",ciod: Error loading <*>: <*>
"- 1123914895 2005.08.12 R16-M1-N0-I:J18-U11 2005-08-12-23.34.55.201666 R16-M1-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error
","ciod: Error loading <*>: invalid or missing program image, Exec format error","Logging statement: logger.error(""ciod: Error loading {}/{}: {}"", ""/bgl/apps/scaletest/performance/MINIBEN/mb_243_0810"", ""allreduce.rts"", ""invalid or missing program image, Exec format error"")",ciod: Error loading <*>/<*>: <*>
"- 1123915332 2005.08.12 R01-M0-NC-I:J18-U11 2005-08-12-23.42.12.603889 R01-M0-NC-I:J18-U11 RAS APP FATAL ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error
","ciod: Error loading <*>: invalid or missing program image, Exec format error","Logging statement: logger.error(""ciod: Error loading {}: {}"", ""/bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts"", ""invalid or missing program image, Exec format error"")",ciod: Error loading <*>: <*>
"- 1123915673 2005.08.12 R66-M1-N4-I:J18-U01 2005-08-12-23.47.53.914235 R66-M1-N4-I:J18-U01 RAS APP FATAL ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error
","ciod: Error loading <*>: invalid or missing program image, Exec format error","Logging statement: logger.error(""ciod: Error loading {}: {}"", ""/bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts"", ""invalid or missing program image, Exec format error"")",ciod: Error loading <*>: <*>
"- 1123966456 2005.08.13 R27-M1-NC-I:J18-U11 2005-08-13-13.54.16.386775 R27-M1-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(pwd) failed: No such file or directory
",ciod: LOGIN chdir(<*>) failed: No such file or directory,"Logging statement: logger.error(""ciod: LOGIN chdir(pwd) failed: No such file or directory"")",ciod: LOGIN chdir(pwd) failed: No such file or directory
"- 1123966497 2005.08.13 R61-M1-NC-I:J18-U01 2005-08-13-13.54.57.564471 R61-M1-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(pwd) failed: No such file or directory
",ciod: LOGIN chdir(<*>) failed: No such file or directory,"Logging statement: logger.error(""ciod: LOGIN chdir(pwd) failed: {}"", ""No such file or directory"")",ciod: LOGIN chdir(pwd) failed: <*>
"- 1123976348 2005.08.13 R60-M1-NC-I:J18-U01 2005-08-13-16.39.08.734879 R60-M1-NC-I:J18-U01 RAS APP FATAL ciod: Error loading /bgl/apps/scaletest/stability/MDCASK/WORK/65576/inferno: invalid or missing program image, No such file or directory
","ciod: Error loading <*>: invalid or missing program image, No such file or directory","Logging statement: logger.error(""ciod: Error loading {}: {}"", ""/bgl/apps/scaletest/stability/MDCASK/WORK/65576/inferno"", ""invalid or missing program image, No such file or directory"")",ciod: Error loading <*>: <*>
"APPSEV 1124071359 2005.08.14 R21-M0-N8-I:J18-U11 2005-08-14-19.02.39.467287 R21-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:42213: Link has been severed
",ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>: Link has been severed,"Logging statement: logger.fatal(""ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to {}:{}: {}"", ""172.16.96.116"", ""42213"", ""Link has been severed"")",ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: <*>
"- 1124131896 2005.08.15 R40-M1-N0-I:J18-U11 2005-08-15-11.51.36.375271 R40-M1-N0-I:J18-U11 RAS KERNEL INFO ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/mapfiles/bgl.128mps.f64.map
",ciod: Missing or invalid fields on line <*> of node map file <*>,"Logging statement: logger.info(""ciod: Missing or invalid fields on line 1 of node map file {}"", ""/home/auselton/bgl/mapfiles/bgl.128mps.f64.map"")",ciod: Missing or invalid fields on line 1 of node map file <*>
"- 1124225022 2005.08.16 R06-M0-NB-C:J16-U01 2005-08-16-13.43.42.931133 R06-M0-NB-C:J16-U01 RAS KERNEL INFO CE sym 22, at 0x009c14e0, mask 0x20
","CE sym <*>, at <*>, mask <*>","Logging statement: logger.info(""CE sym 22, at {}, mask {}"", ""0x009c14e0"", ""0x20"")","CE sym 22, at <*>, mask <*>"
"- 1124306491 2005.08.17 R12-M0-N4-I:J18-U01 2005-08-17-12.21.31.579167 R12-M0-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/p/bg1/da) failed: No such file or directory
",ciod: LOGIN chdir(<*>) failed: No such file or directory,"Logging statement: logger.fatal(""ciod: LOGIN chdir({}) failed: {}"", ""/p/bg1/da"", ""No such file or directory"")",ciod: LOGIN chdir(<*>) failed: <*>
"- 1124519271 2005.08.19 R60-M1-N7-C:J16-U11 2005-08-19-23.27.51.734783 R60-M1-N7-C:J16-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 10, bit 0
","<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>","Logging statement: logger.info(""1 ddr errors(s) detected and corrected on rank {}, symbol {}, bit {}"", 0, 10, 0)","1 ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
"- 1124722015 2005.08.22 R24-M1-N4-I:J18-U11 2005-08-22-07.46.55.044922 R24-M1-N4-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/germann2/SPaSM_static) failed: No such file or directory
",ciod: LOGIN chdir(<*>) failed: No such file or directory,"Logging statement: logger.error(""ciod: LOGIN chdir({}) failed: {}"", ""/home/germann2/SPaSM_static"", ""No such file or directory"")",ciod: LOGIN chdir(<*>) failed: <*>
"- 1124798068 2005.08.23 R50-M1-N0-I:J18-U11 2005-08-23-04.54.28.532357 R50-M1-N0-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/germann2/BGL-demo) failed: No such file or directory
",ciod: LOGIN chdir(<*>) failed: No such file or directory,"Logging statement: logger.error(""ciod: LOGIN chdir({}) failed: {}"", ""/home/germann2/BGL-demo"", ""No such file or directory"")",ciod: LOGIN chdir(<*>) failed: <*>
"- 1125082766 2005.08.26 R62-M1-N6-C:J06-U11 2005-08-26-11.59.26.069334 R62-M1-N6-C:J06-U11 RAS KERNEL INFO 2201500 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""2201500 double-hummer alignment exceptions"")",2201500 double-hummer alignment exceptions
"- 1125083978 2005.08.26 R66-M1-NC-C:J14-U11 2005-08-26-12.19.38.583415 R66-M1-NC-C:J14-U11 RAS KERNEL INFO 3095040 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} {} {} {}"", ""3095040"", ""double-hummer"", ""alignment"", ""exceptions"")",<*> <*> <*> <*>
"- 1125084396 2005.08.26 R64-M0-NB-C:J15-U01 2005-08-26-12.26.36.200859 R64-M0-NB-C:J15-U01 RAS KERNEL INFO 1524480 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} {} {}"", ""1524480"", ""double-hummer"", ""alignment exceptions"")",<*> <*> <*>
"- 1125084400 2005.08.26 R65-M0-N3-C:J04-U01 2005-08-26-12.26.40.236812 R65-M0-N3-C:J04-U01 RAS KERNEL INFO 1524480 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} {} {}"", ""1524480"", ""double-hummer"", ""alignment exceptions"")",<*> <*> <*>
"- 1125084423 2005.08.26 R60-M0-N6-C:J09-U11 2005-08-26-12.27.03.476538 R60-M0-N6-C:J09-U11 RAS KERNEL INFO 1524480 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} {}"", ""1524480"", ""double-hummer alignment exceptions"")",<*> <*>
"- 1125193792 2005.08.27 R11-M1-N7 2005-08-27-18.49.52.912954 R11-M1-N7 NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
",Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*> volt rail is OK. The <*> volt rail is OK.,"Logging statement: logger.error(""DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is {}. Clock Select is {}. Phy JTAG Reset is {}. ASIC JTAG Reset is {}. Temperature Mask is {}. No temperature error. Temperature Limit Error Latch is {}. PGOOD IS {}. PGOOD ERROR LATCH IS {}. MPGOOD IS {}. MPGOOD ERROR LATCH IS {}. The 2.5 volt rail is {}. The 1.5 volt rail is {}"", ""Low"", ""Midplane"", ""asserted"", ""asserted"", ""not active"", ""clear"", ""NOT ASSERTED"", ""ACTIVE"", ""NOT OK"", ""ACTIVE"", ""OK"", ""OK"")",DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is <*>. Clock Select is <*>. Phy JTAG Reset is <*>. ASIC JTAG Reset is <*>. Temperature Mask is <*>. No temperature error. Temperature Limit Error Latch is <*>. PGOOD IS <*>. PGOOD ERROR LATCH IS <*>. MPGOOD IS <*>. MPGOOD ERROR LATCH IS <*>. The 2.5 volt rail is <*>. The 1.5 volt rail is <*>
"- 1125219517 2005.08.28 R77-M1-NF-C:J02-U11 2005-08-28-01.58.37.175646 R77-M1-NF-C:J02-U11 RAS KERNEL INFO 156055738 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""156055738 double-hummer alignment exceptions"")",156055738 double-hummer alignment exceptions
"- 1125219610 2005.08.28 R72-M1-NA-C:J04-U11 2005-08-28-02.00.10.847914 R72-M1-NA-C:J04-U11 RAS KERNEL INFO 147337410 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} {}"", ""147337410"", ""double-hummer alignment exceptions"")",<*> <*>
"- 1125220160 2005.08.28 R73-M1-N8-C:J06-U01 2005-08-28-02.09.20.654913 R73-M1-N8-C:J06-U01 RAS KERNEL INFO 139632470 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} {} {}"", ""139632470"", ""double-hummer"", ""alignment exceptions"")",<*> <*> <*>
"- 1125220268 2005.08.28 R75-M1-N8-C:J13-U11 2005-08-28-02.11.08.660202 R75-M1-N8-C:J13-U11 RAS KERNEL INFO 155918940 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} {} {}"", ""155918940"", ""double-hummer"", ""alignment exceptions"")",<*> <*> <*>
"- 1125221591 2005.08.28 R44-M0-NF-C:J13-U11 2005-08-28-02.33.11.392223 R44-M0-NF-C:J13-U11 RAS KERNEL INFO 34253552 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""double-hummer alignment exceptions"")",double-hummer alignment exceptions
"- 1125221625 2005.08.28 R44-M0-NE-C:J10-U01 2005-08-28-02.33.45.151094 R44-M0-NE-C:J10-U01 RAS KERNEL INFO 35050330 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""35050330 double-hummer alignment exceptions"")",35050330 double-hummer alignment exceptions
"- 1125221957 2005.08.28 R57-M1-NF-C:J11-U11 2005-08-28-02.39.17.369798 R57-M1-NF-C:J11-U11 RAS KERNEL INFO 30646810 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} {} {}"", ""30646810"", ""double-hummer"", ""alignment exceptions"")",<*> <*> <*>
"- 1125222337 2005.08.28 R45-M0-NA-C:J04-U11 2005-08-28-02.45.37.895456 R45-M0-NA-C:J04-U11 RAS KERNEL INFO 24669022 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""{} {} {}"", ""24669022"", ""double-hummer"", ""alignment exceptions"")",<*> <*> <*>
"- 1125222491 2005.08.28 R42-M1-NE-C:J15-U11 2005-08-28-02.48.11.570833 R42-M1-NE-C:J15-U11 RAS KERNEL INFO 39309752 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""39309752 double-hummer alignment exceptions"")",39309752 double-hummer alignment exceptions
"- 1125222743 2005.08.28 R40-M1-N4-C:J17-U01 2005-08-28-02.52.23.119441 R40-M1-N4-C:J17-U01 RAS KERNEL INFO 41097026 double-hummer alignment exceptions
",<*> double-hummer alignment exceptions,"Logging statement: logger.info(""41097026 double-hummer alignment exceptions"")",41097026 double-hummer alignment exceptions
"- 1125668117 2005.09.02 R72-M1-N4-I:J18-U01 2005-09-02-06.35.17.592760 R72-M1-N4-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/bglscratch/bwallen/SWL/SYS-CALLS/testcases/kernel/syscalls/truncate) failed: No such file or directory
",ciod: LOGIN chdir(<*>) failed: No such file or directory,"Logging statement: logger.error(""ciod: LOGIN chdir({}) failed: {}"", ""/bglscratch/bwallen/SWL/SYS-CALLS/testcases/kernel/syscalls/truncate"", ""No such file or directory"")",ciod: LOGIN chdir(<*>) failed: <*>
"- 1125730913 2005.09.03 R06-M1-N6-C:J15-U01 2005-09-03-00.01.53.125988 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 1 torus receiver x+ input pipe error(s) (dcr 0x02ec) detected and corrected
",<*> torus receiver x+ input pipe error(s) (dcr <*>) detected and corrected,"Logging statement: logger.info(""1 torus receiver x+ input pipe error(s) (dcr 0x{}) detected and corrected"", ""02ec"")",1 torus receiver x+ input pipe error(s) (dcr 0x<*>) detected and corrected
"- 1125749350 2005.09.03 R62-M0-NC-I:J18-U11 2005-09-03-05.09.10.001351 R62-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/LAPACK_440d/BLAS) failed: No such file or directory
",ciod: LOGIN chdir(<*>) failed: No such file or directory,"Logging statement: logger.error(""ciod: LOGIN chdir({}) failed: {}"", ""/LAPACK_440d/BLAS"", ""No such file or directory"")",ciod: LOGIN chdir(<*>) failed: <*>
"- 1125797779 2005.09.03 R03-M0-N3-C:J02-U11 2005-09-03-18.36.19.663579 R03-M0-N3-C:J02-U11 RAS KERNEL INFO CE sym 33, at 0x00dbd200, mask 0x80
","CE sym <*>, at <*>, mask <*>","Logging statement: logger.info(""CE sym {}, at 0x{}, mask 0x{}"", ""33"", ""00dbd200"", ""80"")","CE sym <*>, at 0x<*>, mask 0x<*>"
"- 1126211906 2005.09.08 R62-M1-NC-I:J18-U11 2005-09-08-13.38.26.477794 R62-M1-NC-I:J18-U11 RAS KERNEL INFO ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)
","ciod: In packet from node <*> (<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)","Logging statement: logger.info(""ciod: In packet from node {}, message code {} is not {} or {} (softheader={})"", ""91.0"", ""2"", ""3"", ""4294967295"", ""003b005b 00030000 00000001 00000000"")","ciod: In packet from node <*>, message code <*> is not <*> or <*> (softheader=<*>)"
"- 1126267442 2005.09.09 R13-M0-N2-C:J09-U01 2005-09-09-05.04.02.346866 R13-M0-N2-C:J09-U01 RAS KERNEL INFO 1 torus receiver y+ input pipe error(s) (dcr 0x02ee) detected and corrected
",<*> torus receiver y+ input pipe error(s) (dcr <*>) detected and corrected,"Logging statement: logger.info(""1 torus receiver y+ input pipe error(s) (dcr 0x{}) detected and corrected"", ""02ee"")",1 torus receiver y+ input pipe error(s) (dcr 0x<*>) detected and corrected
"APPSEV 1126434160 2005.09.11 R43-M0-N8-I:J18-U11 2005-09-11-03.22.40.852080 R43-M0-N8-I:J18-U11 RAS APP FATAL ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:45713: Link has been severed
",ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>: Link has been severed,"Logging statement: logger.error(""Error reading message prefix after LOAD_MESSAGE on CioStream socket to {}: Link has been severed"", ""172.16.96.116:45713"")",Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>: Link has been severed
"APPSEV 1126539103 2005.09.12 R41-M1-N4-I:J18-U11 2005-09-12-08.31.43.214677 R41-M1-N4-I:J18-U11 RAS APP FATAL ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41304: Link has been severed
",ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>: Link has been severed,"Logging statement: logger.error(""ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to {}:{}: Link has been severed"", ""172.16.96.116"", ""41304"")",ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: Link has been severed
"APPSEV 1126539106 2005.09.12 R53-M1-N0-I:J18-U01 2005-09-12-08.31.46.757073 R53-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41217: Link has been severed
",ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>: Link has been severed,"Logging statement: logger.fatal(""ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to {}:{}. Link has been severed"", ""172.16.96.116"", ""41217"")",ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>. Link has been severed
"APPSEV 1126798111 2005.09.15 R72-M1-N0-I:J18-U01 2005-09-15-08.28.31.789429 R72-M1-N0-I:J18-U01 RAS APP FATAL ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:37916: Link has been severed
",ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>: Link has been severed,"Logging statement: logger.error(""ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to {}:{}: {}"", ""172.16.96.116"", ""37916"", ""Link has been severed"")",ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to <*>:<*>: <*>
"- 1126969026 2005.09.17 UNKNOWN_LOCATION 2005-09-17-07.57.06.422022 UNKNOWN_LOCATION NULL DISCOVERY INFO Ido chip status changed: FF:F2:9F:15:7B:E0:00:0D:60:EA:84:1F ip=10.7.0.130 v=13 t=1 status=M Sat Sep 17 07:49:04 PDT 2005
",Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,"Logging statement: logger.info(""Ido chip status changed: {} ip={} v={} t={} status={} {}"", ""FF:F2:9F:15:7B:E0:00:0D:60:EA:84:1F"", ""10.7.0.130"", ""13"", ""1"", ""M"", ""Sat Sep 17 07:49:04 PDT 2005"")",Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=<*> <*>
"- 1126979315 2005.09.17 R76-M1-N8 2005-09-17-10.48.35.944995 R76-M1-N8 NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.
",Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The <*> volt rail is OK. The <*> volt rail is OK.,"Logging statement: logger.error(""NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is {}. Clock Select is {}. Phy JTAG Reset is {}. ASIC JTAG Reset is {}. Temperature Mask is {}. No temperature error. Temperature Limit Error Latch is {}. PGOOD IS {}. PGOOD ERROR LATCH IS {}. MPGOOD IS {}. MPGOOD ERROR LATCH IS {}. The 2.5 volt rail is {}. The 1.5 volt rail is {}."", ""Low"", ""Midplane"", ""asserted"", ""asserted"", ""not active"", ""clear"", ""NOT ASSERTED"", ""ACTIVE"", ""NOT OK"", ""ACTIVE"", ""OK"", ""OK"")",NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is <*>. Clock Select is <*>. Phy JTAG Reset is <*>. ASIC JTAG Reset is <*>. Temperature Mask is <*>. No temperature error. Temperature Limit Error Latch is <*>. PGOOD IS <*>. PGOOD ERROR LATCH IS <*>. MPGOOD IS <*>. MPGOOD ERROR LATCH IS <*>. The 2.5 volt rail is <*>. The 1.5 volt rail is <*>.
"- 1127147534 2005.09.19 R01-M0-NC-I:J18-U01 2005-09-19-09.32.14.136187 R01-M0-NC-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file or directory
",ciod: LOGIN chdir(<*>) failed: No such file or directory,"Logging statement: logger.error(""ciod: LOGIN chdir({}) failed: {}"", ""/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST"", ""No such file or directory"")",ciod: LOGIN chdir(<*>) failed: <*>
"- 1127147540 2005.09.19 R77-M0-NC-I:J18-U11 2005-09-19-09.32.20.314194 R77-M0-NC-I:J18-U11 RAS APP FATAL ciod: LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file or directory
",ciod: LOGIN chdir(<*>) failed: No such file or directory,"Logging statement: logger.error(""ciod: LOGIN chdir({}) failed: {}"", ""/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST"", ""No such file or directory"")",ciod: LOGIN chdir(<*>) failed: <*>
"- 1127163833 2005.09.19 R32-M1-N0-I:J18-U01 2005-09-19-14.03.53.806037 R32-M1-N0-I:J18-U01 RAS APP FATAL ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory
",ciod: LOGIN chdir(<*>) failed: No such file or directory,"Logging statement: logger.error(""ciod: LOGIN chdir({}) failed: {}"", ""/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir"", ""No such file or directory"")",ciod: LOGIN chdir(<*>) failed: <*>
"- 1127242650 2005.09.20 R05-M0-NA 2005-09-20-11.57.30.636832 R05-M0-NA NULL DISCOVERY INFO Node card VPD check: U01 node in processor card slot J15 do not match. VPD ecid 04DE7DB80D7BFFFF04051B70D8D9, found 04DE7DF2D37BFFFF09081B6088D9
","Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*>, found <*>","Logging statement: logger.info(""NULL DISCOVERY INFO Node card VPD check: {} node in processor card slot {} do not match. VPD ecid {}, found {}"", ""U01"", ""J15"", ""04DE7DB80D7BFFFF04051B70D8D9"", ""04DE7DF2D37BFFFF09081B6088D9"")","NULL DISCOVERY INFO Node card VPD check: <*> node in processor card slot <*> do not match. VPD ecid <*>, found <*>"
"- 1127243163 2005.09.20 NULL 2005-09-20-12.06.03.683009 NULL RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)
","idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=idotransportmgr.cpp Source line=<*> Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)","Logging statement: logger.error(""idoproxydb hit ASSERT condition: ASSERT expression={} Source file={} Source line={} Function={}"", ""0"", ""idotransportmgr.cpp"", ""1043"", ""int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)"")",idoproxydb hit ASSERT condition: ASSERT expression=<*> Source file=<*> Source line=<*> Function=<*>
