Log,EventTemplate,LoggingStatement,LogTemplate
"20171223-22:33:46:304|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514039520000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28270623"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:33:46:616|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270623
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514039520000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28270623"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:33:46:616|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514039520000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28270935"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:34:0:126|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:35:0:49|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:36:0:138|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:37:0:122|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:37:15:240|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270935
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514039520000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28270935"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:37:15:240|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514039760000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28479559"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:37:37:466|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_OFF
",onReceive action: android.intent.action.SCREEN_OFF,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_OFF"")",onReceive action: <*>
"20171223-22:38:31:368|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.debug(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:39:25:300|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_ON
",onReceive action: android.intent.action.SCREEN_ON,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_ON"")",onReceive action: <*>
"20171223-22:39:25:301|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.SCREEN_ON
",processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.SCREEN_ON"")",processHandleBroadcastAction action:<*>
"20171223-22:39:25:301|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514039760000##7189##549659##8661##16256##28479559
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514039760000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28479559"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:39:25:302|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514039880000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28609620"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:39:25:446|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:39:25:614|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609620
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514039880000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28609620"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:39:25:614|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609933
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514039880000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28609933"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:40:0:151|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:41:0:151|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:42:0:137|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:43:0:96|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:44:0:47|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:45:0:94|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:45:49:258|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609933
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514039880000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28609933"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:45:49:259|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28993578
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040240000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28993578"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:45:55:256|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28993578
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040240000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28993578"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:45:55:257|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040240000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28999575"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:46:0:142|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:47:0:157|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:48:0:132|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:49:0:139|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:50:0:142|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.debug(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:51:0:128|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.debug(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:51:3:266|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28999575
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040240000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28999575"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:51:3:266|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29307585"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:51:24:638|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_OFF
",onReceive action: android.intent.action.SCREEN_OFF,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_OFF"")",onReceive action: <*>
"20171223-22:51:37:290|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_ON
",onReceive action: android.intent.action.SCREEN_ON,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_ON"")",onReceive action: <*>
"20171223-22:51:37:292|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.SCREEN_ON
",processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.SCREEN_ON"")",processHandleBroadcastAction action:<*>
"20171223-22:51:37:292|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29307585
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29307585"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:51:37:293|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341612
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29341612"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:51:37:608|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341612
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29341612"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:51:37:608|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29341927"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:51:40:632|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341927
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29341927"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:51:40:632|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29344951"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:51:49:282|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29344951
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29344951"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:51:49:283|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:52:0:146|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:52:8:790|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_OFF
",onReceive action: android.intent.action.SCREEN_OFF,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_OFF"")",onReceive action: <*>
"20171223-22:52:45:485|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_ON
",onReceive action: android.intent.action.SCREEN_ON,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_ON"")",onReceive action: <*>
"20171223-22:52:45:486|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.SCREEN_ON
",processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"Logging statement: logger.debug(""processHandleBroadcastAction action:<*>"", ""android.intent.action.SCREEN_ON"")",processHandleBroadcastAction action:<*>
"20171223-22:52:45:487|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29353602
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29353602"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:52:45:487|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040660000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29409806"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:52:45:800|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29409806
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040660000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29409806"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:52:45:802|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040660000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29410120"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:52:46:286|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410120
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040660000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29410120"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:52:46:287|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040660000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29410605"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:52:52:287|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410605
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040660000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29410605"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:52:52:288|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29416607
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040660000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29416607"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:52:55:718|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_OFF
",onReceive action: android.intent.action.SCREEN_OFF,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_OFF"")",onReceive action: <*>
"20171223-22:53:1:211|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_ON
",onReceive action: android.intent.action.SCREEN_ON,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_ON"")",onReceive action: <*>
"20171223-22:53:1:213|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.SCREEN_ON
",processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"Logging statement: logger.debug(""processHandleBroadcastAction action:<*>"", ""android.intent.action.SCREEN_ON"")",processHandleBroadcastAction action:<*>
"20171223-22:53:1:214|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29416607
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040660000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29416607"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:53:1:215|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040720000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29425533"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:53:1:325|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:53:1:528|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425533
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info("" getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040720000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29425533"")", getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:53:1:529|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040720000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29425847"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:53:7:299|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425847
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>, ""1514040720000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29425847"")","getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>, "
"20171223-22:53:7:299|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29431618
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040720000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29431618"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:53:11:351|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_OFF
",onReceive action: android.intent.action.SCREEN_OFF,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_OFF"")",onReceive action: <*>
"20171223-22:53:12:714|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_ON
",onReceive action: android.intent.action.SCREEN_ON,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_ON"")",onReceive action: <*>
"20171223-22:53:12:716|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.SCREEN_ON
",processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.SCREEN_ON"")",processHandleBroadcastAction action:<*>
"20171223-22:53:12:718|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29431618
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040720000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29431618"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:53:12:718|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437037
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040720000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29437037"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:53:13:38|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437037
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040720000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29437037"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:53:13:39|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437358
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040720000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29437358"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:54:0:118|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
