Log,EventTemplate,LoggingStatement,LogTemplate
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 984
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 984)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 1.0 in stage 24.0 (TID 984)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 1.0, 24.0, 984)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 998
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 998)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 2.0 in stage 24.0 (TID 998)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""2.0"", ""24.0"", ""998"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1012
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1012)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 3.0 in stage 24.0 (TID 1012)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""3.0"", ""24.0"", ""1012"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1026
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1026)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 4.0 in stage 24.0 (TID 1026)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""4.0"", ""24.0"", ""1026"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO broadcast.TorrentBroadcast: Started reading broadcast variable 33
",Started reading broadcast variable <*>,"Logging statement: logger.info(""Started reading broadcast variable {}"", 33)",Started reading broadcast variable <*>
"17/06/09 20:10:57 INFO storage.MemoryStore: Block broadcast_33_piece0 stored as bytes in memory (estimated size 29.5 KB, free 404.8 KB)
","Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Logging statement: logger.info(""Block {} stored as bytes in memory (estimated size {}, free {})"", ""broadcast_33_piece0"", ""29.5 KB"", ""404.8 KB"")","Block <*> stored as bytes in memory (estimated size <*>, free <*>)"
"17/06/09 20:10:57 INFO broadcast.TorrentBroadcast: Reading broadcast variable 33 took 9 ms
",Reading broadcast variable <*> took <*> ms,"Logging statement: logger.info(""Reading broadcast variable {} took {} ms"", ""33"", ""9"")",Reading broadcast variable <*> took <*> ms
"17/06/09 20:10:57 INFO storage.MemoryStore: Block broadcast_33 stored as values in memory (estimated size 82.1 KB, free 486.9 KB)
","Block <*> stored as values in memory (estimated size <*>, free <*>)","Logging statement: logger.info(""Block {} stored as values in memory (estimated size {}, free {})"", ""broadcast_33"", ""82.1 KB"", ""486.9 KB"")","Block <*> stored as values in memory (estimated size <*>, free <*>)"
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_6_4 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_6_4"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_6_3 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_6_3"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_6_2 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_6_2"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_6_1 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_6_1"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_6_0 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_6_0"")",Found block <*> locally
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO python.PythonRunner: Times: total = 40, boot = -340, init = 380, finish = 0
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 40, -340, 380, 0)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:10:57 INFO python.PythonRunner: Times: total = 40, boot = -337, init = 376, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 40, -337, 376, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:10:57 INFO python.PythonRunner: Times: total = 42, boot = -343, init = 384, finish = 1
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 42, -343, 384, 1)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:10:57 INFO python.PythonRunner: Times: total = 39, boot = -342, init = 381, finish = 0
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 39, -342, 381, 0)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:10:57 INFO python.PythonRunner: Times: total = 41, boot = -343, init = 384, finish = 0
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, -343, 384, 0)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:10:57 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000003_1012' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000003
",Saved output of task '<*>' to <*>,"Logging statement: logger.info(""Saved output of task '{}' to {}"", ""attempt_201706092018_0024_m_000003_1012"", ""hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000003"")",Saved output of task '<*>' to <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000004_1026' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000004
",Saved output of task '<*>' to <*>,"Logging statement: logger.info(""Saved output of task '{}' to {}"", ""attempt_201706092018_0024_m_000004_1026"", ""hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000004"")",Saved output of task '<*>' to <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000002_998' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000002
",Saved output of task '<*>' to <*>,"Logging statement: logger.info(""Saved output of task '{}' to {}"", ""attempt_201706092018_0024_m_000002_998"", ""hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000002"")",Saved output of task '<*>' to <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000000_970' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000000
",Saved output of task '<*>' to <*>,"Logging statement: logger.info(""Saved output of task '{}' to {}"", ""attempt_201706092018_0024_m_000000_970"", ""hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000000"")",Saved output of task '<*>' to <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000001_984' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000001
",Saved output of task '<*>' to <*>,"Logging statement: logger.info(""Saved output of task '{}' to {}"", ""attempt_201706092018_0024_m_000001_984"", ""hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000001"")",Saved output of task '<*>' to <*>
"17/06/09 20:10:57 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000004_1026: Committed
",<*>: Committed,"Logging statement: logger.info(""{}: Committed"", ""attempt_201706092018_0024_m_000004_1026"")",<*>: Committed
"17/06/09 20:10:57 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000002_998: Committed
",<*>: Committed,"Logging statement: logger.info(""{}: Committed"", ""attempt_201706092018_0024_m_000002_998"")",<*>: Committed
"17/06/09 20:10:57 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000003_1012: Committed
",<*>: Committed,"Logging statement: logger.info(""{}: Committed"", ""attempt_201706092018_0024_m_000003_1012"")",<*>: Committed
"17/06/09 20:10:57 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000001_984: Committed
",<*>: Committed,"Logging statement: logger.info(""{}: Committed"", ""attempt_201706092018_0024_m_000001_984"")",<*>: Committed
"17/06/09 20:10:57 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000000_970: Committed
",<*>: Committed,"Logging statement: logger.info(""{}: Committed"", ""attempt_201706092018_0024_m_000000_970"")",<*>: Committed
"17/06/09 20:10:57 INFO executor.Executor: Finished task 3.0 in stage 24.0 (TID 1012). 2364 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", ""3.0"", ""24.0"", ""1012"", ""2364"")",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:10:57 INFO executor.Executor: Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", ""4.0"", ""24.0"", ""1026"", ""2364"")",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:10:57 INFO executor.Executor: Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 1.0, 24.0, 984, 2364)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:10:57 INFO executor.Executor: Finished task 2.0 in stage 24.0 (TID 998). 2364 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 2.0, 24.0, 998, 2364)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:10:57 INFO executor.Executor: Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", ""0.0"", ""24.0"", ""970"", ""2364"")",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1125
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", ""1125"")",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 40.0 in stage 24.0 (TID 1125)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""40.0"", ""24.0"", ""1125"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1126
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1126)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 41.0 in stage 24.0 (TID 1126)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 41.0, 24.0, 1126)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1127
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1127)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 42.0 in stage 24.0 (TID 1127)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 42.0, 24.0, 1127)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1128
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1128)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 43.0 in stage 24.0 (TID 1128)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 43.0, 24.0, 1128)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1129
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1129)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 44.0 in stage 24.0 (TID 1129)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""44.0"", ""24.0"", ""1129"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_11_0 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_11_0"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_11_1 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_11_1"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_11_2 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_11_2"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_11_3 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_11_3"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_11_4 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_11_4"")",Found block <*> locally
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", ""1"")",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO python.PythonRunner: Times: total = 39, boot = -397, init = 436, finish = 0
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 39, -397, 436, 0)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:10:57 INFO python.PythonRunner: Times: total = 38, boot = -405, init = 443, finish = 0
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 38, -405, 443, 0)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:10:57 INFO python.PythonRunner: Times: total = 40, boot = -400, init = 440, finish = 0
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", ""40"", ""-400"", ""440"", ""0"")","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:10:57 INFO python.PythonRunner: Times: total = 38, boot = -390, init = 428, finish = 0
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 38, -390, 428, 0)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:10:57 INFO python.PythonRunner: Times: total = 41, boot = -398, init = 439, finish = 0
","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Logging statement: logger.info(""Times: total = {}, boot = {}, init = {}, finish = {}"", 41, -398, 439, 0)","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
"17/06/09 20:10:57 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000044_1129' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000044
",Saved output of task '<*>' to <*>,"Logging statement: logger.info(""Saved output of task '{}' to {}"", ""attempt_201706092018_0024_m_000044_1129"", ""hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000044"")",Saved output of task '<*>' to <*>
"17/06/09 20:10:57 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000044_1129: Committed
",<*>: Committed,"Logging statement: logger.info(""{}: Committed"", ""attempt_201706092018_0024_m_000044_1129"")",<*>: Committed
"17/06/09 20:10:57 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000043_1128' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000043
",Saved output of task '<*>' to <*>,"Logging statement: logger.info(""Saved output of task '{}' to {}"", ""attempt_201706092018_0024_m_000043_1128"", ""hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000043"")",Saved output of task '<*>' to <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000040_1125' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000040
",Saved output of task '<*>' to <*>,"Logging statement: logger.info(""Saved output of task '{}' to {}"", ""attempt_201706092018_0024_m_000040_1125"", ""hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000040"")",Saved output of task '<*>' to <*>
"17/06/09 20:10:57 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000043_1128: Committed
",<*>: Committed,"Logging statement: logger.info(""{}: Committed"", ""attempt_201706092018_0024_m_000043_1128"")",<*>: Committed
"17/06/09 20:10:57 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000040_1125: Committed
",<*>: Committed,"Logging statement: logger.info(""{}: Committed"", ""attempt_201706092018_0024_m_000040_1125"")",<*>: Committed
"17/06/09 20:10:57 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000042_1127' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000042
",Saved output of task '<*>' to <*>,"Logging statement: logger.info(""Saved output of task '{}' to {}"", ""attempt_201706092018_0024_m_000042_1127"", ""hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000042"")",Saved output of task '<*>' to <*>
"17/06/09 20:10:57 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000042_1127: Committed
",<*>: Committed,"Logging statement: logger.info(""{}: Committed"", ""attempt_201706092018_0024_m_000042_1127"")",<*>: Committed
"17/06/09 20:10:57 INFO output.FileOutputCommitter: Saved output of task 'attempt_201706092018_0024_m_000041_1126' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000041
",Saved output of task '<*>' to <*>,"Logging statement: logger.info(""Saved output of task '{}' to {}"", ""attempt_201706092018_0024_m_000041_1126"", ""hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000041"")",Saved output of task '<*>' to <*>
"17/06/09 20:10:57 INFO mapred.SparkHadoopMapRedUtil: attempt_201706092018_0024_m_000041_1126: Committed
",<*>: Committed,"Logging statement: logger.info(""{}: Committed"", ""attempt_201706092018_0024_m_000041_1126"")",<*>: Committed
"17/06/09 20:10:57 INFO executor.Executor: Finished task 44.0 in stage 24.0 (TID 1129). 2364 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 44.0, 24.0, 1129, 2364)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:10:57 INFO executor.Executor: Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 43.0, 24.0, 1128, 2364)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:10:57 INFO executor.Executor: Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 40.0, 24.0, 1125, 2364)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:10:57 INFO executor.Executor: Finished task 42.0 in stage 24.0 (TID 1127). 2364 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", ""42.0"", ""24.0"", ""1127"", ""2364"")",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:10:57 INFO executor.Executor: Finished task 41.0 in stage 24.0 (TID 1126). 2364 bytes result sent to driver
",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Logging statement: logger.info(""Finished task {} in stage {} (TID {}). {} bytes result sent to driver"", 41.0, 24.0, 1126, 2364)",Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1135
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1135)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 80.0 in stage 24.0 (TID 1135)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 80.0, 24.0, 1135)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1136
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1136)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 81.0 in stage 24.0 (TID 1136)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 81.0, 24.0, 1136)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1137
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1137)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 82.0 in stage 24.0 (TID 1137)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 82.0, 24.0, 1137)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1138
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", ""1138"")",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 83.0 in stage 24.0 (TID 1138)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", 83.0, 24.0, 1138)",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO executor.CoarseGrainedExecutorBackend: Got assigned task 1141
",Got assigned task <*>,"Logging statement: logger.info(""Got assigned task {}"", 1141)",Got assigned task <*>
"17/06/09 20:10:57 INFO executor.Executor: Running task 84.0 in stage 24.0 (TID 1141)
",Running task <*> in stage <*> (TID <*>),"Logging statement: logger.info(""Running task {} in stage {} (TID {})"", ""84.0"", ""24.0"", ""1141"")",Running task <*> in stage <*> (TID <*>)
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_16_0 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_16_0"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_16_1 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_16_1"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_16_2 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_16_2"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_16_3 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_16_3"")",Found block <*> locally
"17/06/09 20:10:57 INFO storage.BlockManager: Found block rdd_16_4 locally
",Found block <*> locally,"Logging statement: logger.info(""Found block {} locally"", ""rdd_16_4"")",Found block <*> locally
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
"17/06/09 20:10:57 INFO output.FileOutputCommitter: File Output Committer Algorithm version is 1
",File Output Committer Algorithm version is <*>,"Logging statement: logger.info(""File Output Committer Algorithm version is {}"", 1)",File Output Committer Algorithm version is <*>
