Log,EventTemplate,LoggingStatement,LogTemplate
"20171223-22:37:0:122|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:37:14:939|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:37:14:951|Step_LSC|30002312|onExtend:1514039834000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514039834000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-22:37:15:240|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270935
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514039520000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28270935"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:37:15:240|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514039760000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28479559"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:37:15:249|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""130673"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:37:15:253|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:37:37:466|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_OFF
",onReceive action: android.intent.action.SCREEN_OFF,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_OFF"")",onReceive action: <*>
"20171223-22:38:31:368|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.debug(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:39:25:260|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:39:25:264|Step_LSC|30002312|onExtend:1514039857000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514039857000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-22:39:25:265|Step_LSC|30002312|onExtend:1514039917000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514039917000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-22:39:25:265|Step_LSC|30002312|onExtend:1514039977000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514039977000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-22:39:25:300|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_ON
",onReceive action: android.intent.action.SCREEN_ON,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_ON"")",onReceive action: <*>
"20171223-22:39:25:301|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.SCREEN_ON
",processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.SCREEN_ON"")",processHandleBroadcastAction action:<*>
"20171223-22:39:25:301|Step_StandStepCounter|30002312|flush sensor data
",flush sensor data,"Logging statement: logger.info(""flush sensor data"")",flush sensor data
"20171223-22:39:25:301|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514039760000##7189##549659##8661##16256##28479559
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514039760000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28479559"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:39:25:302|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514039880000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28609620"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:39:25:306|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:39:25:310|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""130673"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:39:25:313|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:39:25:314|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7189"", ""5132"", ""153988"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:39:25:402|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:39:25:406|Step_LSC|30002312|onExtend:1514039965000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514039965000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-22:39:25:406|Step_LSC|30002312|timeStamp back,extendReportTimeStamp=1514039977000
","timeStamp back,extendReportTimeStamp=<*>","Logging statement: logger.info(""timeStamp back,extendReportTimeStamp=<*>"", ""1514039977000"")","timeStamp back,extendReportTimeStamp=<*>"
"20171223-22:39:25:446|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:39:25:614|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609620
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514039880000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28609620"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:39:25:614|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609933
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514039880000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28609933"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:39:25:625|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""130673"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:39:25:628|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:40:0:151|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:41:0:151|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:42:0:137|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:43:0:96|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:44:0:47|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:45:0:94|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:45:48:956|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:45:48:970|Step_LSC|30002312|onExtend:1514040348000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514040348000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-22:45:49:258|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609933
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514039880000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28609933"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:45:49:259|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28993578
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040240000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28993578"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:45:49:273|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""130673"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:45:49:278|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:45:54:954|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:45:54:974|Step_LSC|30002312|onExtend:1514040354000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514040354000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-22:45:55:256|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28993578
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040240000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28993578"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:45:55:257|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.debug(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040240000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28999575"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:45:55:268|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""130673"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:45:55:272|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:46:0:142|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:47:0:157|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:48:0:132|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:49:0:139|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:50:0:142|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.debug(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:51:0:128|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.debug(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:51:2:965|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:51:2:978|Step_LSC|30002312|onExtend:1514040662000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514040662000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-22:51:3:266|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28999575
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040240000"", ""7189"", ""549659"", ""8661"", ""16256"", ""28999575"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:51:3:266|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29307585"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:51:3:275|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""130673"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:51:3:278|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:51:24:638|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_OFF
",onReceive action: android.intent.action.SCREEN_OFF,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_OFF"")",onReceive action: <*>
"20171223-22:51:37:252|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:51:37:260|Step_LSC|30002312|onExtend:1514040697000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514040697000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-22:51:37:290|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_ON
",onReceive action: android.intent.action.SCREEN_ON,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_ON"")",onReceive action: <*>
"20171223-22:51:37:292|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.SCREEN_ON
",processHandleBroadcastAction action:android.intent.action.SCREEN_ON,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.SCREEN_ON"")",processHandleBroadcastAction action:<*>
"20171223-22:51:37:292|Step_StandStepCounter|30002312|flush sensor data
",flush sensor data,"Logging statement: logger.info(""flush sensor data"")",flush sensor data
"20171223-22:51:37:292|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29307585
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29307585"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:51:37:293|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341612
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29341612"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:51:37:295|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:51:37:302|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""130673"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:51:37:306|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:51:37:307|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240
",REPORT : <*> <*> <*> <*>,"Logging statement: logger.info(""REPORT : <*> <*> <*> <*>"", ""7189"", ""5132"", ""153988"", ""240"")",REPORT : <*> <*> <*> <*>
"20171223-22:51:37:393|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:51:37:394|Step_LSC|30002312|onExtend:1514040697000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514040697000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-22:51:37:608|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341612
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29341612"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:51:37:608|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29341927"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:51:37:615|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.debug(""calculateCaloriesWithCache totalCalories=<*>"", ""130673"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:51:37:618|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:51:40:331|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:51:40:340|Step_LSC|30002312|onExtend:1514040700000 0 0 0
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514040700000"", ""0"", ""0"", ""0"")",onExtend:<*> <*> <*> <*>
"20171223-22:51:40:632|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341927
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.debug(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29341927"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:51:40:632|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29344951"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:51:40:641|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""130673"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:51:40:644|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.debug(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:51:48:980|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:51:48:993|Step_LSC|30002312|onExtend:1514040708000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514040708000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
"20171223-22:51:49:282|Step_SPUtils|30002312| getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29344951
",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"Logging statement: logger.info(""getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"", ""29344951"")",getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>
"20171223-22:51:49:283|Step_SPUtils|30002312|setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602
",setTodayTotalDetailSteps=<*>,"Logging statement: logger.info(""setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>"", ""1514040600000"", ""7189"", ""549659"", ""8661"", ""16256"")",setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>
"20171223-22:51:49:298|Step_ExtSDM|30002312|calculateCaloriesWithCache totalCalories=130673
",calculateCaloriesWithCache totalCalories=<*>,"Logging statement: logger.info(""calculateCaloriesWithCache totalCalories=<*>"", ""130673"")",calculateCaloriesWithCache totalCalories=<*>
"20171223-22:51:49:315|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240
",calculateAltitudeWithCache totalAltitude=<*>,"Logging statement: logger.info(""calculateAltitudeWithCache totalAltitude=<*>"", ""240"")",calculateAltitudeWithCache totalAltitude=<*>
"20171223-22:52:0:146|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK
",processHandleBroadcastAction action:android.intent.action.TIME_TICK,"Logging statement: logger.info(""processHandleBroadcastAction action:<*>"", ""android.intent.action.TIME_TICK"")",processHandleBroadcastAction action:<*>
"20171223-22:52:8:790|Step_StandReportReceiver|30002312|onReceive action: android.intent.action.SCREEN_OFF
",onReceive action: android.intent.action.SCREEN_OFF,"Logging statement: logger.info(""onReceive action: <*>"", ""android.intent.action.SCREEN_OFF"")",onReceive action: <*>
"20171223-22:52:45:412|Step_LSC|30002312|onStandStepChanged 3761
",onStandStepChanged <*>,"Logging statement: logger.info(""onStandStepChanged <*>"", ""3761"")",onStandStepChanged <*>
"20171223-22:52:45:415|Step_LSC|30002312|onExtend:1514040766000 0 0 5
",onExtend:<*> <*> <*> <*>,"Logging statement: logger.info(""onExtend:<*> <*> <*> <*>"", ""1514040766000"", ""0"", ""0"", ""5"")",onExtend:<*> <*> <*> <*>
